permno,ticker,date,price,ret,market_cap,eps,eps_date,eps_announced,trailing_pe,expected_eps,median_eps,num_analysts,forecast_date,forward_pe
58413,FRT,2010-08-31,79.29,0.014068,4869912.510000001,1.63,2009-12-31,2010-02-17,48.64417177914111,1.99,1.98,3.0,2010-08-19,39.844221105527645
58413,FRT,2010-09-30,81.66,0.03834,5015475.54,1.63,2009-12-31,2010-02-17,50.09815950920245,1.95,1.94,3.0,2010-09-16,41.87692307692308
58413,FRT,2010-10-29,81.98,0.003919,5035129.62,1.63,2009-12-31,2010-02-17,50.29447852760737,1.96,1.96,2.0,2010-10-14,41.8265306122449
58413,FRT,2010-11-30,77.39,-0.055989,4761187.58,1.63,2009-12-31,2010-02-17,47.47852760736197,1.98,1.98,2.0,2010-11-18,39.08585858585859
58413,FRT,2010-12-31,77.93,0.015635,4794409.46,1.63,2009-12-31,2010-02-17,47.80981595092025,1.98,1.98,2.0,2010-12-16,39.35858585858586
58413,FRT,2011-01-31,80.43,0.03208,4948214.46,1.63,2009-12-31,2010-02-17,49.3435582822086,1.97,1.97,3.0,2011-01-20,40.82741116751269
58413,FRT,2011-02-28,84.18,0.046624,5180268.840000001,1.98,2010-12-31,2011-02-15,42.515151515151516,2.09,2.1,4.0,2011-02-17,40.277511961722496
58413,FRT,2011-03-31,81.56,-0.023165,5072379.5200000005,1.98,2010-12-31,2011-02-15,41.19191919191919,2.06,2.06,4.0,2011-03-17,39.592233009708735
58413,FRT,2011-04-29,87.56,0.073566,5445531.5200000005,1.98,2010-12-31,2011-02-15,44.22222222222222,2.06,2.06,4.0,2011-04-14,42.50485436893204
58413,FRT,2011-05-31,87.6,0.000457,5452224.0,1.98,2010-12-31,2011-02-15,44.24242424242424,2.17,2.05,5.0,2011-05-19,40.36866359447004
58413,FRT,2011-06-30,85.18,-0.019977,5301603.2,1.98,2010-12-31,2011-02-15,43.02020202020202,2.15,2.05,6.0,2011-06-16,39.6186046511628
58413,FRT,2011-07-29,87.34,0.025358,5436041.600000001,1.98,2010-12-31,2011-02-15,44.111111111111114,2.15,2.04,6.0,2011-07-14,40.62325581395349
58413,FRT,2011-08-31,90.55,0.036753,5687083.3,1.98,2010-12-31,2011-02-15,45.73232323232323,2.07,2.08,4.0,2011-08-18,43.74396135265701
58413,FRT,2011-09-30,82.41,-0.082275,5175842.46,1.98,2010-12-31,2011-02-15,41.62121212121212,2.07,2.08,4.0,2011-09-15,39.811594202898554
58413,FRT,2011-10-31,88.76,0.077054,5574660.5600000005,1.98,2010-12-31,2011-02-15,44.82828282828283,2.08,2.08,3.0,2011-10-20,42.67307692307693
58413,FRT,2011-11-30,88.43,-0.003718,5614774.420000001,1.98,2010-12-31,2011-02-15,44.661616161616166,2.36,2.31,4.0,2011-11-17,37.47033898305085
58413,FRT,2011-12-30,90.75,0.034038,5762080.5,1.98,2010-12-31,2011-02-15,45.833333333333336,2.36,2.31,4.0,2011-12-15,38.45338983050848
58413,FRT,2012-01-31,94.46,0.040882,5997643.239999999,1.98,2010-12-31,2011-02-15,47.707070707070706,2.36,2.31,4.0,2012-01-19,40.02542372881356
58413,FRT,2012-02-29,95.35,0.009422,6071125.199999999,2.28,2011-12-31,2012-02-15,41.82017543859649,2.14,2.13,5.0,2012-02-16,44.55607476635514
58413,FRT,2012-03-30,96.79,0.022339,6162812.880000001,2.28,2011-12-31,2012-02-15,42.45175438596492,2.2,2.17,5.0,2012-03-15,43.99545454545454
58413,FRT,2012-04-30,100.66,0.039984,6409223.52,2.28,2011-12-31,2012-02-15,44.14912280701755,2.17,2.17,4.0,2012-04-19,46.38709677419355
58413,FRT,2012-05-31,98.28,-0.023644,6281467.92,2.28,2011-12-31,2012-02-15,43.10526315789474,2.12,2.21,3.0,2012-05-17,46.35849056603774
58413,FRT,2012-06-29,104.09,0.066138,6652808.26,2.28,2011-12-31,2012-02-15,45.65350877192983,2.12,2.21,3.0,2012-06-14,49.09905660377358
58413,FRT,2012-07-31,108.66,0.043904,6944895.24,2.28,2011-12-31,2012-02-15,47.65789473684211,2.12,2.21,3.0,2012-07-19,51.25471698113207
58413,FRT,2012-08-31,107.91,-0.006902,6918325.92,2.28,2011-12-31,2012-02-15,47.328947368421055,2.18,2.3,3.0,2012-08-16,49.49999999999999
58413,FRT,2012-09-28,105.3,-0.017422,6750993.6,2.28,2011-12-31,2012-02-15,46.184210526315795,2.32,2.32,2.0,2012-09-20,45.38793103448276
58413,FRT,2012-10-31,107.83,0.024027,6913196.96,2.28,2011-12-31,2012-02-15,47.29385964912281,2.32,2.32,2.0,2012-10-18,46.47844827586207
58413,FRT,2012-11-30,104.04,-0.035148,6723689.04,2.28,2011-12-31,2012-02-15,45.631578947368425,2.24,2.3,3.0,2012-11-15,46.44642857142857
58413,FRT,2012-12-31,104.02,0.006824,6722396.52,2.28,2011-12-31,2012-02-15,45.62280701754386,2.24,2.3,3.0,2012-12-20,46.43749999999999
58413,FRT,2013-01-31,105.85,0.017593,6840662.1,2.28,2011-12-31,2012-02-15,46.42543859649123,2.24,2.3,3.0,2013-01-17,47.25446428571428
58413,FRT,2013-02-28,106.21,0.003401,6895684.25,2.35,2012-12-31,2013-02-12,45.19574468085106,2.38,2.42,4.0,2013-02-14,44.62605042016806
58413,FRT,2013-03-28,108.04,0.024103,7048421.5600000005,2.35,2012-12-31,2013-02-12,45.97446808510638,2.44,2.43,3.0,2013-03-14,44.278688524590166
58413,FRT,2013-04-30,117.01,0.083025,7633615.390000001,2.35,2012-12-31,2013-02-12,49.791489361702126,2.43,2.44,3.0,2013-04-18,48.15226337448559
58413,FRT,2013-05-31,107.75,-0.079139,7030041.0,2.35,2012-12-31,2013-02-12,45.85106382978723,2.35,2.39,3.0,2013-05-16,45.85106382978723
58413,FRT,2013-06-28,103.68,-0.030998,6764497.920000001,2.35,2012-12-31,2013-02-12,44.11914893617021,2.24,2.21,3.0,2013-06-20,46.285714285714285
58413,FRT,2013-07-31,105.33,0.015914,6872150.52,2.35,2012-12-31,2013-02-12,44.82127659574468,2.17,2.17,4.0,2013-07-18,48.53917050691244
58413,FRT,2013-08-30,97.31,-0.076142,6392780.45,2.35,2012-12-31,2013-02-12,41.40851063829787,2.18,2.19,3.0,2013-08-15,44.637614678899084
58413,FRT,2013-09-30,101.45,0.05056,6664757.75,2.35,2012-12-31,2013-02-12,43.170212765957444,2.22,2.22,3.0,2013-09-19,45.6981981981982
58413,FRT,2013-10-31,103.6,0.021193,6806002.0,2.35,2012-12-31,2013-02-12,44.08510638297872,2.31,2.29,4.0,2013-10-17,44.848484848484844
58413,FRT,2013-11-29,103.52,-0.000772,6733044.319999999,2.35,2012-12-31,2013-02-12,44.05106382978723,2.55,2.65,4.0,2013-11-14,40.59607843137255
58413,FRT,2013-12-31,101.41,-0.012848,6595807.81,2.35,2012-12-31,2013-02-12,43.153191489361696,2.66,2.65,4.0,2013-12-19,38.12406015037594
58413,FRT,2014-01-31,109.0,0.074845,7089469.0,2.35,2012-12-31,2013-02-12,46.38297872340426,2.59,2.64,6.0,2014-01-16,42.084942084942085
58413,FRT,2014-02-28,111.31,0.021193,7437956.82,2.46,2013-12-31,2014-02-11,45.2479674796748,2.52,2.52,7.0,2014-02-20,44.170634920634924
58413,FRT,2014-03-31,114.72,0.037643,7715493.6,2.46,2013-12-31,2014-02-11,46.63414634146341,2.48,2.48,7.0,2014-03-20,46.25806451612903
58413,FRT,2014-04-30,117.54,0.024582,7905152.7,2.46,2013-12-31,2014-02-11,47.78048780487805,2.46,2.46,6.0,2014-04-17,47.78048780487805
58413,FRT,2014-05-30,119.52,0.016845,8040349.4399999995,2.46,2013-12-31,2014-02-11,48.58536585365854,2.45,2.44,6.0,2014-05-15,48.78367346938775
58413,FRT,2014-06-30,120.92,0.01824,8134530.24,2.46,2013-12-31,2014-02-11,49.15447154471545,2.44,2.44,7.0,2014-06-19,49.55737704918033
58413,FRT,2014-07-31,122.1,0.009759,8213911.199999999,2.46,2013-12-31,2014-02-11,49.63414634146341,2.41,2.4,7.0,2014-07-17,50.66390041493776
58413,FRT,2014-08-29,124.78,0.021949,8449852.040000001,2.46,2013-12-31,2014-02-11,50.72357723577236,2.43,2.43,7.0,2014-08-14,51.349794238683124
58413,FRT,2014-09-30,118.46,-0.043677,8021874.279999999,2.46,2013-12-31,2014-02-11,48.15447154471545,2.5,2.5,8.0,2014-09-18,47.384
58413,FRT,2014-10-31,131.8,0.112612,8979929.4,2.46,2013-12-31,2014-02-11,53.57723577235773,2.47,2.48,9.0,2014-10-16,53.36032388663968
58413,FRT,2014-11-28,132.66,0.006525,9038523.78,2.46,2013-12-31,2014-02-11,53.926829268292686,2.5,2.52,11.0,2014-11-20,53.064
58413,FRT,2014-12-31,133.46001,0.012589,9093030.86133,2.46,2013-12-31,2014-02-11,54.25203658536586,2.49,2.51,11.0,2014-12-18,53.598397590361444
58413,FRT,2015-01-30,143.77,0.077252,9795481.41,2.46,2013-12-31,2014-02-11,58.44308943089431,2.47,2.5,11.0,2015-01-15,58.20647773279352
58413,FRT,2015-02-27,142.03,-0.012103,9752347.92,2.41,2014-12-31,2015-02-10,58.933609958506224,2.77,2.77,9.0,2015-02-19,51.27436823104693
58413,FRT,2015-03-31,147.21001,0.042597,10110089.06678,2.41,2014-12-31,2015-02-10,61.082991701244815,2.73,2.76,9.0,2015-03-19,53.92308058608059
58413,FRT,2015-04-30,133.67,-0.091978,9180188.26,2.41,2014-12-31,2015-02-10,55.46473029045642,2.7,2.73,9.0,2015-04-16,49.5074074074074
58413,FRT,2015-05-29,134.47,0.005985,9235668.54,2.41,2014-12-31,2015-02-10,55.79668049792531,2.67,2.71,9.0,2015-05-14,50.36329588014981
58413,FRT,2015-06-30,128.09,-0.040976,8797477.38,2.41,2014-12-31,2015-02-10,53.149377593360995,2.71,2.69,7.0,2015-06-18,47.26568265682657
58413,FRT,2015-07-31,136.78999,0.067921,9395010.093179999,2.41,2014-12-31,2015-02-10,56.75933195020746,2.72,2.69,7.0,2015-07-16,50.29043749999999
58413,FRT,2015-08-31,129.08,-0.056364,8922784.08,2.41,2014-12-31,2015-02-10,53.560165975103736,2.82,2.82,4.0,2015-08-20,45.77304964539008
58413,FRT,2015-09-30,136.45,0.064379,9432242.7,2.41,2014-12-31,2015-02-10,56.61825726141078,2.79,2.82,7.0,2015-09-17,48.90681003584229
58413,FRT,2015-10-30,143.49001,0.051594,9918890.43126,2.41,2014-12-31,2015-02-10,59.53942323651452,2.79,2.82,7.0,2015-10-15,51.43011111111112
58413,FRT,2015-11-30,146.52,0.021116,10172004.48,2.41,2014-12-31,2015-02-10,60.79668049792531,2.76,2.79,9.0,2015-11-19,53.08695652173914
58413,FRT,2015-12-31,146.10001,0.003549,10142847.09424,2.41,2014-12-31,2015-02-10,60.622410788381735,2.79,2.83,7.0,2015-12-17,52.36559498207885
58413,FRT,2016-01-29,150.83,0.032375,10471221.920000002,2.41,2014-12-31,2015-02-10,62.5850622406639,2.8,2.83,8.0,2016-01-14,53.86785714285715
58413,FRT,2016-02-29,148.06,-0.018365,10315340.2,3.03,2015-12-31,2016-02-09,48.864686468646866,3.2,3.14,3.0,2016-02-18,46.26875
58413,FRT,2016-03-31,156.05,0.060313,11057859.05,3.03,2015-12-31,2016-02-09,51.50165016501651,3.01,3.1,7.0,2016-03-17,51.843853820598014
58413,FRT,2016-04-29,152.08,-0.025441,10776540.88,3.03,2015-12-31,2016-02-09,50.191419141914196,3.01,3.05,8.0,2016-04-14,50.5249169435216
58413,FRT,2016-05-31,153.19,0.007299,10861783.76,3.03,2015-12-31,2016-02-09,50.55775577557756,3.35,3.35,6.0,2016-05-19,45.72835820895522
58413,FRT,2016-06-30,165.55,0.08682,11738157.200000001,3.03,2015-12-31,2016-02-09,54.63696369636964,3.35,3.38,7.0,2016-06-16,49.417910447761194
58413,FRT,2016-07-29,169.7,0.025068,12032408.799999999,3.03,2015-12-31,2016-02-09,56.006600660066006,3.34,3.35,8.0,2016-07-14,50.808383233532936
58413,FRT,2016-08-31,159.0,-0.063052,11356734.0,3.03,2015-12-31,2016-02-09,52.475247524752476,3.33,3.39,5.0,2016-08-18,47.747747747747745
58413,FRT,2016-09-30,153.92999,-0.025723,10994603.46574,3.03,2015-12-31,2016-02-09,50.80197689768978,3.35,3.39,7.0,2016-09-15,45.94925074626865
58413,FRT,2016-10-31,145.23,-0.056519,10373197.979999999,3.03,2015-12-31,2016-02-09,47.93069306930693,3.35,3.4,7.0,2016-10-20,43.352238805970146
58413,FRT,2016-11-30,140.42,-0.03312,10080190.12,3.03,2015-12-31,2016-02-09,46.34323432343234,3.39,3.44,6.0,2016-11-17,41.421828908554566
58413,FRT,2016-12-30,142.11,0.019014,10201508.46,3.03,2015-12-31,2016-02-09,46.90099009900991,3.41,3.45,8.0,2016-12-15,41.674486803519066
58413,FRT,2017-01-31,140.42999,-0.011822,10080907.26214,3.03,2015-12-31,2016-02-09,46.34653135313532,3.36,3.45,8.0,2017-01-19,41.79463988095238
58413,FRT,2017-02-28,140.73,0.002136,10147477.379999999,3.5,2016-12-31,2017-02-13,40.208571428571425,3.17,3.19,9.0,2017-02-16,44.39432176656151
58413,FRT,2017-03-31,133.5,-0.044411,9635095.5,3.5,2016-12-31,2017-02-13,38.142857142857146,3.19,3.19,8.0,2017-03-16,41.84952978056426
58413,FRT,2017-04-28,130.89,-0.019551,9446723.969999999,3.5,2016-12-31,2017-02-13,37.39714285714285,3.21,3.21,8.0,2017-04-20,40.77570093457943
58413,FRT,2017-05-31,122.74,-0.062266,8866369.379999999,3.5,2016-12-31,2017-02-13,35.068571428571424,3.18,3.17,5.0,2017-05-18,38.59748427672955
58413,FRT,2017-06-30,126.39,0.037722,9130034.43,3.5,2016-12-31,2017-02-13,36.11142857142857,3.24,3.19,6.0,2017-06-15,39.00925925925926
58413,FRT,2017-07-31,132.63,0.049371,9583180.65,3.5,2016-12-31,2017-02-13,37.894285714285715,3.19,3.15,8.0,2017-07-20,41.57680250783699
58413,FRT,2017-08-31,126.93,-0.042977,9171327.15,3.5,2016-12-31,2017-02-13,36.26571428571429,3.36,3.4,4.0,2017-08-17,37.776785714285715
58413,FRT,2017-09-29,124.21,-0.013551,9010566.03,3.5,2016-12-31,2017-02-13,35.488571428571426,3.33,3.4,5.0,2017-09-14,37.3003003003003
58413,FRT,2017-10-31,120.52,-0.029708,8742882.36,3.5,2016-12-31,2017-02-13,34.434285714285714,3.31,3.31,7.0,2017-10-19,36.41087613293051
58413,FRT,2017-11-30,132.21001,0.096996,9591439.59547,3.5,2016-12-31,2017-02-13,37.77428857142858,3.48,3.31,7.0,2017-11-16,37.99138218390805
58413,FRT,2017-12-29,132.81,0.012102,9634967.07,3.5,2016-12-31,2017-02-13,37.94571428571429,3.86,4.04,5.0,2017-12-14,34.40673575129534
58413,FRT,2018-01-31,120.8,-0.09043,8763677.6,3.5,2016-12-31,2017-02-13,34.51428571428571,3.9,4.04,7.0,2018-01-18,30.974358974358974
58413,FRT,2018-02-28,113.94,-0.056788,8339610.42,4.15,2017-12-31,2018-02-13,27.455421686746984,3.17,3.17,8.0,2018-02-15,35.943217665615144
58413,FRT,2018-03-29,116.11,0.027822,8497626.459999999,4.15,2017-12-31,2018-02-13,27.978313253012047,3.23,3.17,8.0,2018-03-15,35.94736842105263
58413,FRT,2018-04-30,115.85,-0.002239,8478598.1,4.15,2017-12-31,2018-02-13,27.915662650602407,3.21,3.13,8.0,2018-04-19,36.09034267912772
58413,FRT,2018-05-31,118.89,0.026241,8705244.69,4.15,2017-12-31,2018-02-13,28.648192771084336,3.18,3.16,6.0,2018-05-17,37.386792452830186
58413,FRT,2018-06-29,126.55,0.072841,9266117.549999999,4.15,2017-12-31,2018-02-13,30.493975903614455,3.18,3.16,6.0,2018-06-14,39.795597484276726
58413,FRT,2018-07-31,125.5,-0.008297,9189235.5,4.15,2017-12-31,2018-02-13,30.240963855421683,3.19,3.16,5.0,2018-07-19,39.341692789968654
58413,FRT,2018-08-31,130.61,0.040717,9598659.510000002,4.15,2017-12-31,2018-02-13,31.472289156626506,3.18,3.22,3.0,2018-08-16,41.07232704402516
58413,FRT,2018-09-28,126.47,-0.023888,9294406.77,4.15,2017-12-31,2018-02-13,30.47469879518072,3.2,3.21,6.0,2018-09-20,39.521874999999994
58413,FRT,2018-10-31,124.05,-0.019135,9162705.15,4.15,2017-12-31,2018-02-13,29.891566265060238,3.22,3.21,6.0,2018-10-18,38.524844720496894
58413,FRT,2018-11-30,132.09,0.064813,9756563.67,4.15,2017-12-31,2018-02-13,31.8289156626506,3.22,3.22,7.0,2018-11-15,41.02173913043478
58413,FRT,2018-12-31,118.04,-0.098645,8718788.52,4.15,2017-12-31,2018-02-13,28.4433734939759,3.23,3.24,7.0,2018-12-20,36.54489164086687
58413,FRT,2019-01-31,132.57001,0.123094,9792018.64863,4.15,2017-12-31,2018-02-13,31.944580722891562,3.23,3.24,7.0,2019-01-17,41.043346749226004
58413,FRT,2019-02-28,133.59,0.007694,9934553.94,3.18,2018-12-31,2019-02-13,42.00943396226415,3.25,3.31,7.0,2019-02-14,41.104615384615386
58413,FRT,2019-03-29,137.85001,0.039524,10284575.69607,3.18,2018-12-31,2019-02-13,43.34905974842767,3.01,2.98,7.0,2019-03-14,45.797345514950166
58413,FRT,2019-04-30,133.85001,-0.029017,9986147.69607,3.18,2018-12-31,2019-02-13,42.09119811320755,3.01,2.98,7.0,2019-04-18,44.46844186046512
58413,FRT,2019-05-31,130.73,-0.02331,9792461.379999999,3.18,2018-12-31,2019-02-13,41.11006289308175,2.96,2.96,6.0,2019-05-16,44.16554054054054
58413,FRT,2019-06-28,128.75999,-0.007267,9644895.81094,3.18,2018-12-31,2019-02-13,40.49056289308176,3.25,3.26,6.0,2019-06-20,39.61845846153846
58413,FRT,2019-07-31,132.00999,0.025241,9888340.31094,3.18,2018-12-31,2019-02-13,41.512575471698106,3.25,3.26,6.0,2019-07-18,40.61845846153846
58413,FRT,2019-08-30,129.21001,-0.02121,9684807.089540001,3.18,2018-12-31,2019-02-13,40.6320786163522,3.28,3.26,6.0,2019-08-15,39.393295731707326
58413,FRT,2019-09-30,136.14,0.06176,10204237.559999999,3.18,2018-12-31,2019-02-13,42.811320754716974,3.5,3.49,7.0,2019-09-19,38.89714285714285
58413,FRT,2019-10-31,136.00999,-0.000955,10271882.474769998,3.18,2018-12-31,2019-02-13,42.77043710691823,3.48,3.49,7.0,2019-10-17,39.08333045977011
58413,FRT,2019-11-29,132.07001,-0.028968,9974323.36523,3.18,2018-12-31,2019-02-13,41.53144968553459,3.42,3.42,6.0,2019-11-14,38.61696198830409
58413,FRT,2019-12-31,128.73,-0.017339,9722075.79,3.18,2018-12-31,2019-02-13,40.48113207547169,3.43,3.48,7.0,2019-12-19,37.53061224489795
58413,FRT,2020-01-31,125.02,-0.02882,9441885.459999999,3.18,2018-12-31,2019-02-13,39.31446540880503,3.46,3.46,8.0,2020-01-16,36.13294797687861
58413,FRT,2020-02-28,116.34,-0.069429,8801353.68,4.61,2019-12-31,2020-02-10,25.23644251626898,3.32,3.36,6.0,2020-02-20,35.0421686746988
58413,FRT,2020-03-31,74.61,-0.349665,5418402.03,4.61,2019-12-31,2020-02-10,16.184381778741866,3.28,3.33,8.0,2020-03-19,22.746951219512198
58413,FRT,2020-04-30,83.27,0.11607,6047317.21,4.61,2019-12-31,2020-02-10,18.06290672451193,3.04,3.05,9.0,2020-04-16,27.39144736842105
58413,FRT,2020-05-29,79.91,-0.040351,6043833.029999999,4.61,2019-12-31,2020-02-10,17.33405639913232,2.78,2.77,7.0,2020-05-14,28.744604316546763
58413,FRT,2020-06-30,85.21,0.079464,6444687.93,4.61,2019-12-31,2020-02-10,18.483731019522775,2.63,2.51,8.0,2020-06-18,32.39923954372623
58413,FRT,2020-07-31,76.3,-0.104565,5770797.899999999,4.61,2019-12-31,2020-02-10,16.55097613882863,2.59,2.51,7.0,2020-07-16,29.45945945945946
58413,FRT,2020-08-31,79.24,0.038532,5993634.359999999,4.61,2019-12-31,2020-02-10,17.18872017353579,2.15,2.26,6.0,2020-08-20,36.85581395348837
58413,FRT,2020-09-30,73.44,-0.059818,5554928.16,4.61,2019-12-31,2020-02-10,15.930585683297178,1.83,1.73,7.0,2020-09-17,40.131147540983605
58413,FRT,2020-10-30,68.78,-0.063453,5202450.42,4.61,2019-12-31,2020-02-10,14.919739696312364,1.79,1.68,7.0,2020-10-15,38.42458100558659
58413,FRT,2020-11-30,87.22,0.268101,6597931.34,4.61,2019-12-31,2020-02-10,18.919739696312362,1.54,1.49,7.0,2020-11-19,56.63636363636363
58413,FRT,2020-12-31,85.12,-0.011924,6439072.640000001,4.61,2019-12-31,2020-02-10,18.464208242950107,1.43,1.46,7.0,2020-12-17,59.52447552447553
58413,FRT,2021-01-29,87.56,0.028665,6623651.32,4.61,2019-12-31,2020-02-10,18.99349240780911,1.15,0.76,7.0,2021-01-14,76.13913043478261
58413,FRT,2021-02-26,101.17,0.155436,7653206.99,1.62,2020-12-31,2021-02-11,62.45061728395061,1.52,1.35,7.0,2021-02-18,66.5592105263158
58413,FRT,2021-03-31,101.45,0.013245,7883273.7,1.62,2020-12-31,2021-02-11,62.623456790123456,1.27,1.26,6.0,2021-03-18,79.88188976377953
58413,FRT,2021-04-30,112.84,0.112272,8768345.040000001,1.62,2020-12-31,2021-02-11,69.65432098765432,1.11,1.14,6.0,2021-04-15,101.65765765765765
58413,FRT,2021-05-28,114.34,0.013293,8890506.700000001,1.62,2020-12-31,2021-02-11,70.58024691358024,1.33,1.21,5.0,2021-05-20,85.96992481203007
58413,FRT,2021-06-30,117.17,0.034021,9110553.35,1.62,2020-12-31,2021-02-11,72.32716049382715,1.57,1.57,6.0,2021-06-17,74.63057324840764
58413,FRT,2021-07-30,117.53,0.003072,9138545.15,1.62,2020-12-31,2021-02-11,72.54938271604938,1.65,1.67,6.0,2021-07-15,71.23030303030303
58413,FRT,2021-08-31,121.77,0.036076,9469809.36,1.62,2020-12-31,2021-02-11,75.16666666666666,1.72,1.78,6.0,2021-08-19,70.79651162790698
58413,FRT,2021-09-30,117.99,-0.022255,9175846.32,1.62,2020-12-31,2021-02-11,72.83333333333333,1.98,1.99,6.0,2021-09-16,59.590909090909086
58413,FRT,2021-10-29,120.35,0.020002,9359378.799999999,1.62,2020-12-31,2021-02-11,74.29012345679011,1.98,1.99,6.0,2021-10-14,60.782828282828284
58413,FRT,2021-11-30,122.67,0.019277,9542376.63,1.62,2020-12-31,2021-02-11,75.72222222222221,2.12,2.09,7.0,2021-11-18,57.86320754716981
58413,FRT,2021-12-31,136.32001,0.119997,10604197.25789,1.62,2020-12-31,2021-02-11,84.14815432098764,2.33,2.36,7.0,2021-12-16,58.50644206008583
58413,FRT,2022-01-31,127.49,-0.064774,10021096.469999999,1.62,2020-12-31,2021-02-11,78.69753086419752,2.33,2.36,7.0,2022-01-20,54.71673819742489
58413,FRT,2022-02-28,117.58,-0.077732,9243786.86,3.26,2021-12-31,2022-02-10,36.06748466257669,2.27,2.28,8.0,2022-02-17,51.797356828193834
58413,FRT,2022-03-31,122.07,0.047287,9605444.16,3.26,2021-12-31,2022-02-10,37.44478527607362,2.08,2.18,7.0,2022-03-17,58.68749999999999
58413,FRT,2022-04-29,117.06,-0.041042,9211217.28,3.26,2021-12-31,2022-02-10,35.9079754601227,2.06,2.18,7.0,2022-04-14,56.8252427184466
58413,FRT,2022-05-31,114.97,-0.017854,9130917.4,3.26,2021-12-31,2022-02-10,35.266871165644176,2.17,2.24,7.0,2022-05-19,52.9815668202765
58413,FRT,2022-06-30,95.74,-0.157954,7603670.8,3.26,2021-12-31,2022-02-10,29.368098159509202,2.37,2.46,5.0,2022-06-16,40.39662447257383
58413,FRT,2022-07-29,105.61,0.103092,8387546.2,3.26,2021-12-31,2022-02-10,32.395705521472394,2.49,2.48,6.0,2022-07-14,42.41365461847389
58413,FRT,2022-08-31,101.27,-0.041095,8193553.159999999,3.26,2021-12-31,2022-02-10,31.064417177914113,2.58,2.62,6.0,2022-08-18,39.251937984496124
58413,FRT,2022-09-30,90.12,-0.099437,7291428.96,3.26,2021-12-31,2022-02-10,27.644171779141107,2.62,2.66,6.0,2022-09-15,34.396946564885496
58413,FRT,2022-10-31,98.98,0.098313,8008273.840000001,3.26,2021-12-31,2022-02-10,30.361963190184053,2.62,2.66,6.0,2022-10-20,37.778625954198475
58413,FRT,2022-11-30,111.1,0.122449,8988878.799999999,3.26,2021-12-31,2022-02-10,34.079754601226995,2.85,2.7,6.0,2022-11-17,38.98245614035088
58413,FRT,2022-12-30,101.04,-0.080828,8174944.32,3.26,2021-12-31,2022-02-10,30.99386503067485,3.6,3.88,4.0,2022-12-15,28.066666666666666
58413,FRT,2023-01-31,111.53,0.10382,9023669.24,3.26,2021-12-31,2022-02-10,34.21165644171779,3.67,3.9,5.0,2023-01-19,30.38964577656676
58413,FRT,2023-02-28,106.78,-0.042589,8686873.34,4.71,2022-12-31,2023-02-08,22.67091295116773,2.64,2.65,5.0,2023-02-16,40.446969696969695
58413,FRT,2023-03-31,98.83,-0.064338,8040116.99,4.71,2022-12-31,2023-02-08,20.983014861995752,2.56,2.62,4.0,2023-03-16,38.60546875
58413,FRT,2023-04-28,98.89,0.000607,8044998.17,4.71,2022-12-31,2023-02-08,20.99575371549894,2.58,2.6,6.0,2023-04-20,38.32945736434108
58413,FRT,2023-05-31,88.2,-0.1081,7189623.0,4.71,2022-12-31,2023-02-08,18.72611464968153,2.69,2.71,4.0,2023-05-18,32.78810408921933
58413,FRT,2023-06-30,96.77,0.10941,7888206.55,4.71,2022-12-31,2023-02-08,20.54564755838641,2.64,2.62,6.0,2023-06-15,36.655303030303024
58413,FRT,2023-07-31,101.52,0.049086,8275402.8,4.71,2022-12-31,2023-02-08,21.554140127388536,2.64,2.62,7.0,2023-07-20,38.45454545454545
58413,FRT,2023-08-31,97.94,-0.035264,7984362.62,4.71,2022-12-31,2023-02-08,20.794055201698512,2.72,2.7,6.0,2023-08-17,36.007352941176464
58413,FRT,2023-09-29,90.63,-0.063508,7388429.489999999,4.71,2022-12-31,2023-02-08,19.24203821656051,2.72,2.7,7.0,2023-09-14,33.319852941176464
58413,FRT,2023-10-31,91.19,0.006179,7434082.37,4.71,2022-12-31,2023-02-08,19.360934182590235,2.72,2.7,7.0,2023-10-19,33.525735294117645
58413,FRT,2023-11-30,95.59,0.048251,7802342.57,4.71,2022-12-31,2023-02-08,20.29511677282378,2.72,2.7,5.0,2023-11-16,35.143382352941174
58413,FRT,2023-12-29,103.05,0.089445,8411250.15,4.71,2022-12-31,2023-02-08,21.878980891719745,2.71,2.71,8.0,2023-12-14,38.025830258302584
64390,PGR,2007-01-31,23.19,-0.042527,17346120.0,0.421,2006-12-31,2007-01-15,55.083135391923996,0.41,0.41,1.0,2007-01-18,56.560975609756106
64390,PGR,2007-02-28,22.94,-0.010781,17078325.32,0.421,2006-12-31,2007-01-15,54.48931116389549,0.41,0.41,1.0,2007-02-15,55.95121951219513
64390,PGR,2007-03-30,21.82,-0.048823,16227883.120000001,0.421,2006-12-31,2007-01-15,51.828978622327796,0.41,0.41,1.0,2007-03-15,53.21951219512196
64390,PGR,2007-04-30,23.07,0.057287,17157528.12,0.421,2006-12-31,2007-01-15,54.79809976247031,0.41,0.41,1.0,2007-04-19,56.268292682926834
64390,PGR,2007-05-31,23.05,-0.000867,16969894.05,0.421,2006-12-31,2007-01-15,54.750593824228034,0.41,0.41,1.0,2007-05-17,56.21951219512196
64390,PGR,2007-06-29,23.93,0.038178,17423433.0,0.421,2006-12-31,2007-01-15,56.84085510688836,0.41,0.41,1.0,2007-06-14,58.36585365853659
